,segment_id,start,end,anger,disgust,fear,joy,neutral,sadness,surprise
34,35,2677,2709,0.01730007492005825,0.10067324340343475,0.024617105722427368,0.007026180624961853,0.7836246490478516,0.03730689734220505,0.0294517669826746
35,36,2978,3029,0.026248209178447723,0.13175399601459503,0.00987837091088295,0.00632474385201931,0.7585210800170898,0.012303882278501987,0.054969727993011475
36,37,3077,3118,0.05635703727602959,0.08745682239532471,0.017615584656596184,0.0211335401982069,0.7456664443016052,0.010711933486163616,0.06105872988700867
37,38,3297,3335,0.036231718957424164,0.08324193209409714,0.025735242292284966,0.009479183703660965,0.7171622514724731,0.08133882284164429,0.04681086912751198
38,39,3396,3418,0.1025473028421402,0.627098560333252,0.016883326694369316,0.00139964884147048,0.22648511826992035,0.007744363974779844,0.017841694876551628
39,40,3807,3821,0.011091945692896843,0.013815345242619514,0.0044617196545004845,0.006493179127573967,0.8978747129440308,0.005874606780707836,0.06038853898644447
40,41,3823,3864,0.03140329197049141,0.09998015314340591,0.012948533520102501,0.003056519664824009,0.8316465020179749,0.007146836258471012,0.013818217441439629
41,42,3874,3890,0.018475394695997238,0.0845336988568306,0.015499236062169075,0.005075440276414156,0.843514621257782,0.014281628653407097,0.018620038405060768
42,43,3902,3927,0.1113547533750534,0.29269009828567505,0.0399797260761261,0.007440635934472084,0.5061415433883667,0.01885003224015236,0.023543165996670723
43,44,3931,3943,0.04779763147234917,0.11406140774488449,0.020671235397458076,0.007877581752836704,0.7864254713058472,0.018640846014022827,0.0045258523896336555
44,45,3950,3961,0.021218448877334595,0.04293147101998329,0.02331659197807312,0.1896958351135254,0.6678286790847778,0.01269576232880354,0.04231318458914757
45,46,4259,4276,0.0284400787204504,0.06752075999975204,0.01742389053106308,0.006452430970966816,0.8455531001091003,0.007768448907881975,0.02684124931693077
46,47,4277,4299,0.07097195088863373,0.08731964975595474,0.017992064356803894,0.10973875969648361,0.6524480581283569,0.01800147444009781,0.043528083711862564
47,48,4330,4340,0.006225356832146645,0.005415112245827913,0.0021186387166380882,0.05123772472143173,0.9235870838165283,0.005214356351643801,0.006201701704412699
48,49,4348,4383,0.04813031107187271,0.09961855411529541,0.05607270821928978,0.015647413209080696,0.744092583656311,0.015738699585199356,0.02069973759353161
49,50,4422,4439,0.010838753543794155,0.02795339748263359,0.0035394455771893263,0.015589616261422634,0.929338812828064,0.008821433410048485,0.003918517380952835
50,51,4450,4469,0.6141759753227234,0.10811203718185425,0.03258797526359558,0.039585959166288376,0.17554882168769836,0.012809611856937408,0.0171795766800642
51,52,4476,4509,0.12871451675891876,0.5484635829925537,0.015303400345146656,0.0031861732713878155,0.2862946689128876,0.009305690415203571,0.008731985464692116
52,53,4928,4939,0.00951760821044445,0.02168748714029789,0.002529286779463291,0.3674575984477997,0.5708937048912048,0.018852248787879944,0.009062018245458603
53,54,5213,5257,0.11805717647075653,0.07270047068595886,0.02017570659518242,0.015702098608016968,0.7293308973312378,0.04054704308509827,0.003486654255539179
54,55,5262,5313,0.0843023732304573,0.18021385371685028,0.26354604959487915,0.1148873120546341,0.27664878964424133,0.06945077329874039,0.01095082052052021
55,56,5349,5361,0.06651200354099274,0.04289543256163597,0.016676904633641243,0.0121469646692276,0.8407159447669983,0.014662051573395729,0.006390741094946861
56,57,5367,5421,0.028308821842074394,0.0694916695356369,0.008285957388579845,0.4860008656978607,0.14646320044994354,0.1931348443031311,0.06831467896699905
57,58,5441,5454,0.03837284818291664,0.6571169495582581,0.1229504868388176,0.006384070962667465,0.09980671107769012,0.04786564037203789,0.02750330977141857
58,59,5518,5539,0.004325369372963905,0.004062631167471409,0.0016280018026009202,0.06835778057575226,0.8721411824226379,0.011662988923490047,0.037822093814611435
59,60,5577,5710,0.06169382482767105,0.26869529485702515,0.013158266432583332,0.004325478803366423,0.6187205910682678,0.01732787676155567,0.016078704968094826
60,67,6110,6173,0.0164188239723444,0.25866609811782837,0.02419930323958397,0.058090463280677795,0.47149261832237244,0.14581511914730072,0.02531759813427925
61,68,6177,6251,0.37292858958244324,0.061254099011421204,0.01368631236255169,0.07724813371896744,0.03748463839292526,0.026382191106677055,0.411016047000885
62,70,6342,6361,0.02964930236339569,0.1252409666776657,0.018161578103899956,0.0063783107325434685,0.7322556972503662,0.056289996951818466,0.032024070620536804
63,71,6363,6403,0.18676237761974335,0.15703777968883514,0.014045750722289085,0.2128923535346985,0.36279726028442383,0.03660788759589195,0.029856618493795395
64,72,6416,6427,0.038240283727645874,0.20584946870803833,0.046431537717580795,0.0037348053883761168,0.6635165810585022,0.028795840218663216,0.013431443832814693
65,73,6438,6454,0.03052648715674877,0.18773718178272247,0.007863519713282585,0.14268065989017487,0.5960599184036255,0.02073909342288971,0.014393174089491367
66,74,6455,6473,0.11784355342388153,0.42434266209602356,0.06152024492621422,0.03523874282836914,0.22161492705345154,0.10213261097669601,0.03730719909071922
67,75,6482,6504,0.07502743601799011,0.13939471542835236,0.026907432824373245,0.006943798623979092,0.17249275743961334,0.015845544636249542,0.5633882880210876
68,76,6537,6554,0.013474276289343834,0.016584552824497223,0.006991755682975054,0.0073875063098967075,0.8447191119194031,0.011516567319631577,0.0993262305855751
69,77,6579,6591,0.023090844973921776,0.025303062051534653,0.004861879628151655,0.01117062009871006,0.7902085781097412,0.0035628871992230415,0.14180198311805725
70,78,6592,6613,0.09170593321323395,0.018623868003487587,0.028652988374233246,0.08518056571483612,0.6391781568527222,0.01436698529869318,0.12229149788618088
71,79,7367,7431,0.004980148281902075,0.008982263505458832,0.0023532104678452015,0.026104500517249107,0.026620713993906975,0.0037461931351572275,0.9272129535675049
72,80,7448,7504,0.030748151242733,0.0722651481628418,0.004874268546700478,0.01177013199776411,0.2322169840335846,0.008699965663254261,0.6394253373146057
73,81,7510,7552,0.06137118116021156,0.12304668128490448,0.02010973170399666,0.014139672741293907,0.741040825843811,0.0324634425342083,0.007828481495380402
74,82,7621,7634,0.15396924316883087,0.1775326281785965,0.061958421021699905,0.005004484206438065,0.5517078638076782,0.03518199175596237,0.014645406045019627
75,83,7694,7708,0.0899953842163086,0.10193807631731033,0.013037827797234058,0.014546183869242668,0.7115309834480286,0.007828433997929096,0.061123162508010864
76,84,7716,7726,0.022460684180259705,0.8515364527702332,0.07484611123800278,0.0016241800040006638,0.021159309893846512,0.006113207899034023,0.022260122001171112
77,85,7760,7771,0.019959934055805206,0.007388279307633638,0.002810213714838028,0.00905035063624382,0.853082537651062,0.0031061971094459295,0.10460253059864044
78,86,7785,7796,0.007029238156974316,0.024564538151025772,0.0022790527436882257,0.03146135061979294,0.9192474484443665,0.010098095051944256,0.005320309661328793
79,87,7815,7850,0.028149278834462166,0.015668313950300217,0.004271740093827248,0.0040565780363976955,0.9345647096633911,0.007736505474895239,0.005552796646952629
80,88,7855,7868,0.009707448072731495,0.0030534276738762856,0.001966530689969659,0.006366690620779991,0.8841227293014526,0.0058103823103010654,0.08897276222705841
81,89,8344,8356,0.012029943987727165,0.016170457005500793,0.0018862377619370818,0.1886524260044098,0.7700456976890564,0.006671289913356304,0.004543968942016363
82,90,8703,8729,0.02098747156560421,0.08058060705661774,0.019626658409833908,0.004184924531728029,0.6771985292434692,0.030727222561836243,0.1666945070028305
83,91,9033,9050,0.04775680601596832,0.01710137538611889,0.003045785240828991,0.7005910873413086,0.09472078830003738,0.018087103962898254,0.11869704723358154
